name,categories,address,lat,lng,price,likes,photos,tips,rating,ratingSignals
COLTURA Del Cafe,"Coffee Shop, Café","Imam Saud Bin Faisal Rd., الرياض 13522, المملكة العربية السعودية",24.780808303178233,46.598955901218396,Cheap,594.0,3812,171,8.9,744.0
Coltura Del Cafe,Coffee Shop,"الرياض 13516, المملكة العربية السعودية",24.780545,46.599068,Cheap,11.0,37,3,8.1,13.0
Black Dimond,Café,"الرياض 13531, المملكة العربية السعودية",24.780944,46.598876,Cheap,0.0,2,0,,
نٌون Coffee & Sweet,Food Truck,"الرياض 13517, المملكة العربية السعودية",24.781446824928718,46.600954018778495,Cheap,35.0,55,7,8.1,43.0
Eyescream and Friends - Boulevard  Riyadh Season,"Ice Cream Shop, Kids Store, Candy Store","Riyadh Season (Boulevard), الرياض 13516, المملكة العربية السعودية",24.771299,46.604146,Cheap,3.0,41,1,7.1,8.0
Three Sisterss Track,Food Truck,"Turki Alwal, الرياض 13513, المملكة العربية السعودية",24.771180993142448,46.60864397020834,Cheap,1.0,2,0,,
Bialah KSA,Breakfast Spot,"Al Tahlia Street, Bialah, Al Tahlia Street, Bialah 13516, المملكة العربية السعودية",24.774945,46.611853,Cheap,0.0,0,0,,
"Al Tahlia Street, Bialah KSA",Breakfast Spot,"Al Tahlia Street, Bialah, Al Tahlia Street, Bialah 13516, المملكة العربية السعودية",24.774916,46.611864,Cheap,0.0,0,0,,
حنيني - مسرح محمد عبده,"Food Truck, Café","بوليڤارد الرياض, الرياض 13516, المملكة العربية السعودية",24.77708932990893,46.60273395090639,Cheap,1.0,1,0,,
THE LAB,"Food Truck, Burger Joint",المملكة العربية السعودية,24.77014871364072,46.60463638256813,Cheap,12.0,13,1,7.9,14.0
BTW ByTheWay,"Coffee Shop, Café","Prince Mohammed Bin Saad Bin abdulaziz (Imam Saud Bin Faisal), Riyadh 13515, المملكة العربية السعودية",24.78058330330489,46.61625891923904,Cheap,856.0,7623,130,8.0,1205.0
PLUS+,Coffee Shop,"Alaqiq district (Prince Mohammed Bin Saad Bin Abdulaziz Rd), الرياض 13515, المملكة العربية السعودية",24.780928,46.615945,Cheap,342.0,1601,57,8.5,443.0
Mustard,Burger Joint,"Prince Muhammad Ibn Saad Ibn Abdulaziz Rd., الرياض 13515, المملكة العربية السعودية",24.780606,46.616138,Cheap,171.0,554,53,6.1,354.0
Picoolo,Café,"الرياض 13515, المملكة العربية السعودية",24.78108,46.61600900000001,Cheap,81.0,945,61,6.8,148.0
PRESSED,"Sandwich Place, Juice Bar","الرياض 13515, المملكة العربية السعودية",24.780786,46.616381,Cheap,90.0,266,29,8.9,102.0
Grilled Burger B1 (برجر المشوي),Burger Joint,"Mohammed bin Saad, الرياض, المملكة العربية السعودية",24.777623075586447,46.61677553282174,Cheap,136.0,59,38,7.4,198.0
شاهي عراقي,Food Truck,"الرياض 13515, المملكة العربية السعودية",24.778075585240774,46.61677315814988,Cheap,17.0,80,4,8.8,18.0
AY Truck,Food Truck,"الرياض 13515, المملكة العربية السعودية",24.794631566547928,46.60872874052685,Cheap,5.0,14,0,,
Sowa Cafe,"Café, Coffee Shop","الرياض 13515, المملكة العربية السعودية",24.778166,46.619622,Cheap,5.0,68,1,,
شاهي و جباتي ابو فهد,Food Truck,"الرياض 12351, المملكة العربية السعودية",24.7783783663909,46.58761126347702,Cheap,1.0,9,1,,
مخبز تميس,Bakery,المملكة العربية السعودية,24.774428482003607,46.61901296573296,Cheap,10.0,9,0,7.6,12.0
شاي أبو تركي,Tea Room,"الرياض 13515, المملكة العربية السعودية",24.779151,46.616512,Moderate,2.0,3,1,,
H E N,Restaurant,"الرياض 13515, المملكة العربية السعودية",24.780984,46.615944,Moderate,0.0,1,0,,
= KAGD =,Food Truck,"الرياض 13516, المملكة العربية السعودية",24.776785102792548,46.616288007171,Cheap,5.0,3,0,,
Bartender Amico,"Food Truck, Coffee Shop","الرياض 13525, المملكة العربية السعودية",24.730085375300174,46.640339280671746,Cheap,0.0,1,0,,
RANDEVU,Food Truck,"Ar Rabi (King Abdulaziz road), الرياض 13315, المملكة العربية السعودية",24.784956902281948,46.6134619788605,Cheap,1.0,0,1,,
شاهي عبدالعزيز,Tea Room,"الرياض 13515, المملكة العربية السعودية",24.779093,46.61611,Moderate,1.0,2,0,,
Mix Truck,Food Truck,"الرياض 13515, المملكة العربية السعودية",24.77977038316772,46.61623619520969,Cheap,1.0,7,0,,
تخسى تلقى نفس كودرد بطيخ حقهم,Juice Bar,"الرياض 13515, المملكة العربية السعودية",24.774883,46.61887,Cheap,0.0,2,0,,
CUTE ANGEl (شاهي ياسمين),"Food Truck, Tea Room","بجانب ترك كمنجه, الرياض 13515, المملكة العربية السعودية",24.77957394358688,46.6157934406465,Cheap,9.0,15,4,8.3,13.0
فوال العقيق,Restaurant,"1 (1), الرياض 13515, المملكة العربية السعودية",24.774644,46.618759,Moderate,0.0,2,0,,
فول وفلافل,Breakfast Spot,"Al Aqeeq, الرياض, المملكة العربية السعودية",24.776078154809014,46.61896346165452,Cheap,0.0,2,0,,
ROSHN,Food Truck,"الرياض 13524, المملكة العربية السعودية",24.77694880558576,46.61713113665778,Cheap,4.0,19,1,,
Starbucks,Coffee Shop,"Suhool Plaza-Drive Thru, Jubail, المملكة العربية السعودية",24.780773647141288,46.61628728081581,Cheap,0.0,1,0,,
GT,"Café, Food Truck","الرياض 13515, المملكة العربية السعودية",24.781432,46.614883,Cheap,1.0,3,1,,
Maestro Pizza (مايسترو بيتزا),"Pizza Place, TV Station",المملكة العربية السعودية,24.7792062,46.6182255,Cheap,3.0,0,0,,
1660 Club,Coffee Shop,"الرياض 13515, المملكة العربية السعودية",24.780004,46.616354,Cheap,0.0,1,0,,
Cute TEA AND COFFEE,Coffee Shop,"الرياض 13515, المملكة العربية السعودية",24.779588,46.615838,Cheap,0.0,0,0,,
الكاتم,Middle Eastern Restaurant,المملكة العربية السعودية,24.77821053614781,46.61692859587032,Moderate,2.0,0,0,,
Maidat Al Bilad (مطعم مائدة البلاد),Middle Eastern Restaurant,"حي العقيق(شارع الخير) (شارع الأمير محمد بن سعد بن عبدالعزيز), الرياض, المملكة العربية السعودية",24.77786805993407,46.616839101366,Moderate,0.0,2,0,,
Prince Ice Cream,"Ice Cream Shop, Food Truck, Truck Stop","الرياض 13515, المملكة العربية السعودية",24.779118,46.61653,Cheap,1.0,2,0,,
Burger Way,Burger Joint,"الرياض 13516, المملكة العربية السعودية",24.780582,46.615148,Cheap,0.0,0,0,,
SADA ALTAHLIA,Coffee Shop,"Sulaimania (Dhabab), الرياض, المملكة العربية السعودية",24.7786497,46.61633399999999,Cheap,0.0,1,0,,
مشويات شامية,Food Truck,"الرياض 13516, المملكة العربية السعودية",24.777708362760233,46.61698040855155,Cheap,0.0,2,0,,
Rip Diet FoodTruck,Food Truck,"الرياض 13516, المملكة العربية السعودية",24.78058577144299,46.61552967384048,Cheap,1.0,0,0,,
E CREATIVE Cafee,Food Truck,"الرياض 13516, المملكة العربية السعودية",24.78042470094613,46.617409042798776,Cheap,14.0,17,4,7.7,17.0
Dynamite Statin,Food Truck,"الرياض 13513, المملكة العربية السعودية",24.775295755622224,46.618275743089896,Cheap,4.0,11,0,,
Eat Me Truck,Food Truck,"الرياض 13515, المملكة العربية السعودية",24.7809339368156,46.615915904281046,Cheap,0.0,0,0,,
Yummy Potato,Food Truck,"7654, الرياض 12464, المملكة العربية السعودية",24.776657259297824,46.62159666360938,Cheap,1.0,0,0,,
Baskin Robbins (باسكن روبنز),Ice Cream Shop,المملكة العربية السعودية,24.776450936932953,46.62230327099106,Cheap,3.0,8,1,7.7,3.0
Redbox,Restaurant,"الرياض 13515, المملكة العربية السعودية",24.771049,46.620739,Moderate,0.0,0,0,,
Coffee 101 (قهوة 101),Coffee Shop,"Al- Aqeek District (Prince Muhammad Ibn Saad Ibn Abdulaziz Rd.), الرياض 13515, المملكة العربية السعودية",24.77064683660448,46.62099344223718,Cheap,77.0,281,24,7.4,101.0
Xscoop,"Ice Cream Shop, Café, Bakery","Riyadh (البحر المتوسط), الرياض 13515, المملكة العربية السعودية",24.7794191900874,46.62808157320734,Cheap,68.0,128,45,8.0,101.0
واحد حمص,Falafel Restaurant,"Al Bahar Al Mutawassit, الرياض, المملكة العربية السعودية",24.777447153965298,46.62944667534946,Cheap,26.0,6,13,7.8,32.0
بادية سبأ,Restaurant,"الرياض 13515, المملكة العربية السعودية",24.778674,46.62873,Moderate,7.0,5,1,7.4,9.0
Fourteen Cafe’,Coffee Shop,"الرياض 13515, المملكة العربية السعودية",24.780706,46.625476,Cheap,15.0,21,2,7.9,18.0
مطعم ماما ريمان,Mediterranean Restaurant,المملكة العربية السعودية,24.778258,46.628867,Moderate,7.0,0,2,6.2,13.0
أبو جبارة,Falafel Restaurant,المملكة العربية السعودية,24.781653881893806,46.625883568999434,Cheap,1.0,0,0,,
Upscale 3 - Alburj,"Coworking Space, Business Center, Coffee Shop","Qana Al Suwais, الرياض 13515, المملكة العربية السعودية",24.779104320330447,46.63241760706463,,67.0,281,5,9.3,72.0
Rojina,Café,"الرياض 13515, المملكة العربية السعودية",24.777458,46.63666,Cheap,2.0,0,0,,
KFC كنتاكي,Fried Chicken Joint,المملكة العربية السعودية,24.77925940779697,46.62528055343401,Cheap,0.0,0,1,,
فوال خمس نجوم,"Asian Restaurant, Breakfast Spot","ض (ض), ض ض, المملكة العربية السعودية",24.77920236866117,46.625393618296954,Moderate,0.0,2,1,,
مخزن العصير,Juice Bar,"حي العقيق (شارع البحر المتوسط), الرياض 13515, المملكة العربية السعودية",24.779927,46.62787700000001,Cheap,4.0,14,1,,
بوفية طعم الرواق,"Cafeteria, Breakfast Spot, Fast Food Restaurant","الرياض - حي العقيق (شارع البحر المتوسط), الرياض 13515, المملكة العربية السعودية",24.779069,46.628239,,3.0,7,2,,
فطائر عبدالعزيز,Turkish Restaurant,"حي العقيق - شارع البحر المتوسط (شارع التحلية), الرياض, المملكة العربية السعودية",24.776702,46.62970900000001,Moderate,0.0,0,0,,
متعة الحلا,"Dessert Shop, Candy Store","حي العقيق - شارع البحر المتوسط, الرياض 13515, المملكة العربية السعودية",24.779818,46.627858,Cheap,1.0,4,0,,
Ruang Makan,Asian Restaurant,"Mess 1 kafd, المملكة العربية السعودية",24.7778177,46.6245864,Moderate,0.0,0,0,,
فوال قمم الطائف,Breakfast Spot,المملكة العربية السعودية,24.77938065702164,46.62743825214464,Cheap,0.0,2,0,,
One Hummus,Falafel Restaurant,"الرياض 13515, المملكة العربية السعودية",24.777383,46.629423,Cheap,0.0,0,0,,
ملحمة البحر المتوسط,Halal Restaurant,المملكة العربية السعودية,24.778942108154297,46.62887573242188,,0.0,0,0,,
العيد للوجبات السريعة,Middle Eastern Restaurant,"حي العقيق (شارع البحر المتوسط), الرياض, المملكة العربية السعودية",24.778830548350697,46.628634920066325,Moderate,0.0,0,1,,
Seven Sanable Bakery,Bakery,المملكة العربية السعودية,24.778967860895875,46.63279521349892,Cheap,1.0,2,0,,
مخبز السنابل السبع,Bakery,المملكة العربية السعودية,24.778813,46.632657,Cheap,0.0,1,0,,
Tazaj Chicken,Food,"الرياض, المملكة العربية السعودية",24.774546,46.623384,,1.0,0,0,,
Jalila Shawarma (شاورما جليلة),Shawarma Place,"King Fahad Rd, الرياض 13515, المملكة العربية السعودية",24.779604336958947,46.63733839988709,,957.0,1660,318,7.9,1302.0
مطعم الحمراء البخاري,Middle Eastern Restaurant,"Qassim Rd, الرياض 13515, المملكة العربية السعودية",24.78082115213011,46.636772627187284,Moderate,1094.0,544,298,9.1,1316.0
Shawarma Almohalhil (شاورما المهلهل),Shawarma Place,"حي العقيق (طريق الملك فهد), الرياض 13515, المملكة العربية السعودية",24.779859,46.637518,,104.0,241,32,7.5,148.0
Shawee's (شاويز),Middle Eastern Restaurant,"الرياض 13515, المملكة العربية السعودية",24.781853,46.636421,Moderate,0.0,0,0,,
كازار كافيه,"Café, Coffee Shop","Alnada, الرياض 13315, المملكة العربية السعودية",24.781523,46.63714,Cheap,10.0,43,1,7.0,14.0
Bubble Wagfle فقاعات الوافل,Café,"الفود ترك سكوير (طريق الملك فهد), الرياض 12345, المملكة العربية السعودية",24.780419,46.63786,Cheap,1.0,1,0,,
ولد الديرة,Food Truck,"الرياض, المملكة العربية السعودية",24.834824254563397,46.60069974795418,Cheap,14.0,21,3,7.8,17.0
North Cafe,"Café, Coffee Shop","الرياض 13515, المملكة العربية السعودية",24.777718,46.638307,Cheap,1.0,1,0,,
Chocolate Boutique,Dessert Shop,"King Fahad Rd (Prince Saud Bin Miqren Rd), الرياض, المملكة العربية السعودية",24.78126722014866,46.636612726235896,Cheap,32.0,29,12,8.2,38.0
Le Garden Central,"Café, Restaurant","Prince Saud Bin Mohammed Bin Muqrin Rd (King Fahad Rd), الرياض 13315, المملكة العربية السعودية",24.778251,46.639096,Cheap,1.0,7,0,,
Shawarma Saj,Shawarma Place,"الرياض 13515, المملكة العربية السعودية",24.781665,46.636419,,1.0,1,1,,
Tutti cafe (أنواع القهوة),Coffee Shop,المملكة العربية السعودية,24.78096678317305,46.63676736899701,Cheap,12.0,4,2,7.0,16.0
شاورما صاج,Burger Joint,"طريق الملك فهد الفرعي , الرياض, الرياض 13515, المملكة العربية السعودية",24.781288,46.636243,Cheap,1.0,1,1,,
